event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,media_cost,currency,viewability
evt_e00519a2,impression,2026-06-04 21:00:59+05:30,2026-06-04T23:41:43Z,adv_981,cmp_981_x,interstitial,desktop,GB,0.0190,USD,0.55
evt_e1051b35,impression,2026-06-04 05:30:51+05:30,2026-06-04T04:26:33Z,adv_1109,cmp_1109_1,interstitial,desktop,IN,0.0077,USD,0.92
evt_e2051cc8,impression,2026-06-04 19:20:00+05:30,2026-06-04T23:30:17Z,adv_1116,cmp_1116_3,banner_728x90,tablet,IN,0.0092,USD,0.43
evt_e3051e5b,impression,2026-06-04 15:03:46+05:30,2026-06-04T21:20:51Z,adv_1172,cmp_1172_1,preroll,mobile,unknown,0.0102,USD,0.61
evt_f42a09f7,impression,2026-06-04 23:45:05+05:30,2026-06-04T03:21:08Z,adv_1130,cmp_1130_2,banner_300x250,mobile,,0.0178,USD,0.62
evt_f42a09f7,impression,2026-06-04 23:45:05+05:30,2026-06-04T03:21:08Z,adv_1130,cmp_1130_2,banner_300x250,mobile,,0.0178,USD,0.62
evt_f32a0864,impression,2026-06-04 13:33:17+05:30,2026-06-04T16:15:45Z,adv_1123,cmp_1123_1,banner_728x90,tablet,DE,0.0034,USD,0.76
evt_f62a0d1d,conversion,2026-06-04 18:13:43+05:30,2026-06-04T07:59:35Z,adv_1144,cmp_1144_1,interstitial,tablet,,0.0000,INR,0.91
evt_f52a0b8a,impression,2026-06-04 14:46:28+05:30,2026-06-04T01:33:42Z,adv_1172,cmp_1172_2,native_feed,desktop,SG,0.0175,USD,0.55
evt_f02a03ab,impression,2026-06-04 07:34:28+05:30,2026-06-04T21:17:23Z,adv_1137,cmp_1137_2,native_feed,ctv,AU,0.0128,USD,0.50
evt_ef2a0218,impression,2026-06-04 12:15:28+05:30,2026-06-04T12:23:17Z,adv_1186,cmp_1186_3,native_feed,desktop,,0.0109,USD,0.76
evt_f22a06d1,impression,2026-06-04 22:29:44+05:30,2026-06-04T11:57:35Z,adv_1130,cmp_1130_1,banner_300x250,mobile,US,0.0186,USD,0.44
evt_f12a053e,impression,2026-06-04 14:00:58+05:30,2026-06-04T11:22:22Z,adv_1137,cmp_1137_3,banner_300x250,mobile,CA,0.0158,INR,0.89
evt_ec29fd5f,impression,2026-06-04 13:47:44+05:30,2026-06-04T06:12:40Z,adv_1172,cmp_1172_1,banner_300x250,mobile,unknown,0.0097,USD,0.74
evt_eb29fbcc,impression,2026-06-04 20:26:56+05:30,2026-06-04T03:47:08Z,adv_1151,cmp_1151_2,native_feed,ctv,,0.0100,USD,0.64
evt_ee27c1ee,impression,2026-06-04 08:36:04+05:30,2026-06-04T00:50:02Z,adv_1123,cmp_1123_2,native_feed,ctv,unknown,0.0190,USD,0.96
evt_ef27c381,impression,2026-06-04 11:00:04+05:30,2026-06-04T18:25:03Z,adv_981,cmp_981_x,banner_300x250,desktop,AU,0.0091,USD,0.67
evt_ef27c381,impression,2026-06-04 11:00:04+05:30,2026-06-04T18:25:03Z,adv_981,cmp_981_x,banner_300x250,desktop,AU,0.0091,USD,0.67
evt_ec27bec8,impression,2026-06-04 01:39:43+05:30,2026-06-04T15:41:57Z,adv_1123,cmp_1123_1,preroll,ctv,AU,0.0082,USD,0.52
evt_ed27c05b,impression,2026-06-04 21:17:42+05:30,2026-06-04T15:04:05Z,adv_1130,cmp_1130_3,preroll,tablet,SG,0.0064,USD,0.68
evt_f227c83a,impression,2026-06-04 00:00:28+05:30,2026-06-04T15:52:23Z,adv_1158,cmp_1158_3,interstitial,mobile,IN,0.0020,USD,0.67
evt_f327c9cd,click,2026-06-04 10:19:36+05:30,2026-06-04T18:03:17Z,adv_981,cmp_981_x,banner_300x250,mobile,GB,0.5224,USD,0.50
evt_f027c514,impression,2026-06-04 18:31:19+05:30,2026-06-04T00:31:52Z,adv_1109,cmp_1109_1,preroll,ctv,SG,0.0050,USD,0.82
evt_f127c6a7,impression,2026-06-04 14:42:42+05:30,2026-06-04T12:31:59Z,adv_1109,cmp_1109_3,banner_300x250,mobile,IN,0.0094,USD,0.60
evt_e627b556,impression,2026-06-04 22:54:51+05:30,2026-06-04T16:17:09Z,adv_1186,cmp_1186_3,interstitial,tablet,US,0.0021,USD,0.63
evt_e727b6e9,impression,2026-06-04 17:14:39+05:30,2026-06-04T09:18:46Z,adv_1109,cmp_1109_3,interstitial,desktop,unknown,0.0110,USD,0.84
evt_307c66b6,impression,2026-06-04 02:04:46+05:30,2026-06-04T14:47:16Z,adv_1137,cmp_1137_1,banner_728x90,mobile,SG,0.0049,USD,0.72
evt_317c6849,impression,2026-06-04 19:34:35+05:30,2026-06-04T23:26:37Z,adv_981,cmp_981_x,preroll,tablet,CA,0.0160,INR,0.69
evt_2e7c6390,impression,2026-06-04 23:11:17+05:30,2026-06-04T16:51:29Z,adv_1186,cmp_1186_2,preroll,tablet,GB,0.0104,USD,0.46
evt_2f7c6523,impression,2026-06-04 14:08:30+05:30,2026-06-04T09:04:28Z,adv_1116,cmp_1116_3,banner_300x250,ctv,unknown,0.0131,USD,0.85
evt_347c6d02,click,2026-06-04 10:39:05+05:30,2026-06-04T13:42:02Z,adv_1137,cmp_1137_3,native_feed,ctv,,0.2820,USD,0.72
evt_357c6e95,impression,2026-06-04 17:30:09+05:30,2026-06-04T12:01:43Z,adv_1137,cmp_1137_1,banner_728x90,ctv,IN,0.0150,INR,0.79
evt_327c69dc,impression,2026-06-04 15:08:31+05:30,2026-06-04T20:41:39Z,adv_1137,cmp_1137_1,interstitial,tablet,SG,0.0021,USD,0.87
evt_337c6b6f,impression,2026-06-04 04:48:38+05:30,2026-06-04T17:46:26Z,adv_1172,cmp_1172_3,preroll,ctv,AU,0.0138,USD,0.68
evt_387c734e,impression,2026-06-04 15:09:43+05:30,2026-06-04T16:20:45Z,adv_1158,cmp_1158_1,banner_728x90,mobile,GB,0.0153,USD,0.46
evt_397c74e1,impression,2026-06-04 16:38:19+05:30,2026-06-04T08:53:44Z,adv_1137,cmp_1137_2,banner_300x250,mobile,unknown,0.0069,USD,0.99
evt_367eaebf,conversion,2026-06-04 20:15:04+05:30,2026-06-05T04:16:45Z,adv_1109,cmp_1109_1,banner_728x90,desktop,,0.0000,INR,0.46
evt_357ead2c,impression,2026-06-04 21:44:04+05:30,2026-06-04T11:08:41Z,adv_1130,cmp_1130_1,banner_728x90,tablet,,0.0098,USD,0.98
evt_387eb1e5,impression,2026-06-04 04:59:58+05:30,2026-06-04T10:42:52Z,adv_1158,cmp_1158_3,preroll,ctv,,0.0029,USD,0.66
evt_377eb052,impression,2026-06-04 06:52:51+05:30,2026-06-04T00:14:49Z,adv_1151,cmp_1151_3,banner_300x250,ctv,unknown,0.0030,INR,0.57
evt_327ea873,impression,2026-06-04 22:16:23+05:30,2026-06-04T06:41:52Z,adv_1130,cmp_1130_2,banner_300x250,mobile,DE,0.0040,USD,0.67
evt_317ea6e0,impression,2026-06-04 01:17:38+05:30,2026-06-04T04:09:16Z,adv_1179,cmp_1179_1,banner_728x90,desktop,,0.0028,USD,0.59
evt_347eab99,impression,2026-06-04 05:59:20+05:30,2026-06-04T12:29:56Z,adv_1137,cmp_1137_1,native_feed,tablet,,0.0156,INR,0.49
evt_337eaa06,impression,2026-06-04 07:30:56+05:30,2026-06-04T21:01:59Z,adv_1137,cmp_1137_1,interstitial,mobile,CA,0.0153,USD,0.62
evt_3e7ebb57,impression,2026-06-04 20:14:23+05:30,2026-06-04T16:26:10Z,adv_1144,cmp_1144_3,interstitial,tablet,IN,0.0040,USD,0.42
evt_3d7eb9c4,impression,2026-06-04 02:24:37+05:30,2026-06-04T17:01:51Z,adv_1151,cmp_1151_1,banner_728x90,mobile,,0.0074,INR,0.57
evt_c4773f84,click,2026-06-04 17:14:06+05:30,2026-06-04T13:54:47Z,adv_1109,cmp_1109_1,interstitial,desktop,DE,0.3973,USD,0.40
evt_c5774117,conversion,2026-06-04 23:32:13+05:30,2026-06-04T21:42:42Z,adv_1123,cmp_1123_1,banner_728x90,tablet,CA,0.0000,USD,0.76
evt_c67742aa,impression,2026-06-04 06:05:49+05:30,2026-06-04T19:35:11Z,adv_1172,cmp_1172_2,preroll,mobile,IN,0.0096,USD,0.81
evt_c777443d,impression,2026-06-04 15:48:54+05:30,2026-06-04T07:28:58Z,adv_1144,cmp_1144_2,interstitial,ctv,AU,0.0008,USD,0.59
evt_c0773938,click,2026-06-04 15:13:20+05:30,2026-06-04T18:23:50Z,adv_1109,cmp_1109_2,preroll,tablet,IN,0.6626,USD,0.76
evt_c1773acb,impression,2026-06-04 08:53:22+05:30,2026-06-04T13:14:10Z,adv_1158,cmp_1158_1,interstitial,mobile,AU,0.0019,USD,0.49
evt_c2773c5e,click,2026-06-04 00:25:17+05:30,2026-06-04T23:24:02Z,adv_1116,cmp_1116_2,preroll,tablet,AU,0.2967,USD,0.77
evt_c3773df1,impression,2026-06-04 13:23:50+05:30,2026-06-04T03:58:47Z,adv_1179,cmp_1179_2,preroll,tablet,CA,0.0178,USD,0.85
evt_bc7732ec,impression,2026-06-04 23:01:07+05:30,2026-06-04T08:00:14Z,adv_1151,cmp_1151_1,banner_728x90,tablet,CA,0.0049,USD,0.73
evt_bd77347f,impression,2026-06-04 23:20:35+05:30,2026-06-04T08:43:22Z,adv_1123,cmp_1123_1,banner_300x250,mobile,CA,0.0089,USD,0.58
evt_ca79878d,click,2026-06-04 03:36:09+05:30,2026-06-04T11:25:02Z,adv_1151,cmp_1151_3,native_feed,ctv,US,0.7483,USD,0.94
evt_c97985fa,impression,2026-06-04 10:32:53+05:30,2026-06-04T16:29:25Z,adv_1165,cmp_1165_1,interstitial,mobile,SG,0.0023,USD,0.55
evt_c8798467,click,2026-06-04 04:52:55+05:30,2026-06-05T15:23:50Z,adv_1165,cmp_1165_3,interstitial,ctv,unknown,0.8648,USD,0.59
evt_c77982d4,impression,2026-06-04 12:51:14+05:30,2026-06-04T01:56:26Z,adv_1151,cmp_1151_1,banner_728x90,desktop,GB,0.0156,USD,0.66
evt_c6798141,impression,2026-06-04 15:24:28+05:30,2026-06-04T14:16:03Z,adv_1109,cmp_1109_2,native_feed,ctv,CA,0.0175,USD,0.46
evt_c5797fae,impression,2026-06-04 17:13:07+05:30,2026-06-04T02:57:14Z,adv_1179,cmp_1179_1,banner_728x90,tablet,AU,0.0133,USD,0.87
evt_c4797e1b,impression,2026-06-04 13:21:49+05:30,2026-06-04T12:17:55Z,adv_1137,cmp_1137_1,banner_300x250,mobile,DE,0.0107,INR,0.99
evt_c3797c88,impression,2026-06-04 00:51:33+05:30,2026-06-04T06:39:19Z,adv_1158,cmp_1158_3,banner_728x90,mobile,US,0.0177,USD,0.46
evt_c2797af5,click,2026-06-04 01:26:46+05:30,2026-06-04T02:42:57Z,adv_1130,cmp_1130_1,banner_728x90,ctv,IN,0.1133,USD,0.86
evt_c1797962,impression,2026-06-04 12:33:42+05:30,2026-06-04T09:11:06Z,adv_1151,cmp_1151_3,banner_728x90,mobile,CA,0.0176,USD,0.44
evt_3871e5f2,impression,2026-06-04 06:41:22+05:30,2026-06-04T16:32:48Z,adv_1158,cmp_1158_1,banner_728x90,ctv,AU,0.0011,USD,0.67
evt_3971e785,impression,2026-06-04 14:01:17+05:30,2026-06-04T23:19:13Z,adv_1123,cmp_1123_2,preroll,desktop,SG,0.0079,USD,0.98
evt_3671e2cc,impression,2026-06-04 07:16:54+05:30,2026-06-04T21:52:30Z,adv_1172,cmp_1172_3,banner_728x90,tablet,CA,0.0133,USD,0.44
evt_3771e45f,impression,2026-06-04 18:03:16+05:30,2026-06-04T20:01:24Z,adv_1165,cmp_1165_2,banner_300x250,mobile,GB,0.0091,USD,0.74
evt_3471dfa6,impression,2026-06-04 23:54:37+05:30,2026-06-04T07:24:36Z,adv_1158,cmp_1158_3,preroll,ctv,SG,0.0117,USD,0.96
evt_3571e139,impression,2026-06-04 03:12:04+05:30,2026-06-04T16:11:42Z,adv_1179,cmp_1179_1,banner_728x90,desktop,,0.0053,USD,0.80
evt_3271dc80,impression,2026-06-04 11:02:09+05:30,2026-06-04T05:06:39Z,adv_1186,cmp_1186_1,interstitial,ctv,SG,0.0017,USD,0.83
evt_3371de13,impression,2026-06-04 17:05:43+05:30,2026-06-04T10:17:58Z,adv_1186,cmp_1186_1,banner_300x250,ctv,IN,0.0106,USD,0.70
evt_4071f28a,impression,2026-06-04 15:19:20+05:30,2026-06-04T22:03:09Z,adv_1137,cmp_1137_1,banner_300x250,tablet,US,0.0084,USD,0.94
evt_4171f41d,impression,2026-06-04 08:36:48+05:30,2026-06-04T12:50:59Z,adv_1137,cmp_1137_3,native_feed,desktop,unknown,0.0066,USD,0.70
evt_be74f77b,impression,2026-06-04 21:11:51+05:30,2026-06-04T14:03:22Z,adv_1123,cmp_1123_1,banner_728x90,ctv,unknown,0.0030,INR,0.95
evt_bd74f5e8,impression,2026-06-04 13:00:38+05:30,2026-06-05T20:45:37Z,adv_1130,cmp_1130_2,interstitial,ctv,IN,0.0154,USD,0.58
evt_c074faa1,impression,2026-06-04 09:36:25+05:30,2026-06-04T09:42:11Z,adv_957,cmp_957_x,native_feed,desktop,IN,0.0101,USD,1.00
evt_bf74f90e,impression,2026-06-04 22:16:22+05:30,2026-06-04T04:38:37Z,adv_1186,cmp_1186_2,preroll,tablet,AU,0.0197,USD,0.93
evt_c274fdc7,impression,2026-06-04 10:53:41+05:30,2026-06-06T04:38:47Z,adv_1144,cmp_1144_3,preroll,ctv,,0.0093,INR,0.55
evt_c174fc34,impression,2026-06-04 18:31:09+05:30,2026-06-04T08:47:13Z,adv_957,cmp_957_x,preroll,mobile,SG,0.0103,USD,0.55
evt_c47500ed,impression,2026-06-04 23:02:56+05:30,2026-06-04T22:35:13Z,adv_1144,cmp_1144_2,banner_300x250,ctv,unknown,0.0090,USD,0.52
evt_c374ff5a,impression,2026-06-04 06:42:20+05:30,2026-06-04T22:01:43Z,adv_1130,cmp_1130_3,banner_728x90,desktop,unknown,0.0025,USD,0.53
evt_b674eae3,impression,2026-06-04 01:13:19+05:30,2026-06-04T15:39:21Z,adv_1116,cmp_1116_2,preroll,mobile,US,0.0090,USD,0.54
evt_b574e950,impression,2026-06-04 20:48:09+05:30,2026-06-04T03:07:43Z,adv_1165,cmp_1165_2,banner_728x90,desktop,CA,0.0129,USD,0.66
evt_2c6d55e0,click,2026-06-04 12:00:08+05:30,2026-06-04T21:58:19Z,adv_1186,cmp_1186_1,banner_728x90,tablet,AU,0.4350,USD,0.74
evt_2d6d5773,impression,2026-06-04 13:37:02+05:30,2026-06-04T08:29:15Z,adv_1151,cmp_1151_2,preroll,desktop,AU,0.0087,USD,0.82
evt_2e6d5906,impression,2026-06-04 01:26:15+05:30,2026-06-04T19:43:23Z,adv_1130,cmp_1130_2,native_feed,mobile,CA,0.0012,INR,0.43
evt_2f6d5a99,impression,2026-06-04 12:48:54+05:30,2026-06-04T20:56:42Z,adv_1137,cmp_1137_2,banner_728x90,ctv,IN,0.0085,USD,0.91
evt_306d5c2c,impression,2026-06-04 03:29:12+05:30,2026-06-04T11:53:31Z,adv_1123,cmp_1123_1,interstitial,tablet,AU,0.0172,USD,0.54
evt_316d5dbf,impression,2026-06-04 01:18:09+05:30,2026-06-04T19:39:56Z,adv_1172,cmp_1172_2,native_feed,tablet,unknown,0.0173,USD,0.95
evt_326d5f52,impression,2026-06-04 18:20:16+05:30,2026-06-04T20:26:18Z,adv_1109,cmp_1109_2,native_feed,desktop,unknown,0.0036,USD,0.79
evt_336d60e5,impression,2026-06-04 14:43:42+05:30,2026-06-04T23:20:16Z,adv_1186,cmp_1186_3,native_feed,mobile,SG,0.0198,INR,0.87
evt_346d6278,impression,2026-06-04 20:55:16+05:30,2026-06-04T00:42:53Z,adv_1144,cmp_1144_3,interstitial,ctv,IN,0.0109,USD,0.54
evt_356d640b,impression,2026-06-04 06:05:44+05:30,2026-06-04T18:19:04Z,adv_1179,cmp_1179_2,banner_728x90,mobile,SG,0.0176,USD,0.75
evt_326f9de9,impression,2026-06-04 06:15:33+05:30,2026-06-04T22:39:07Z,adv_1137,cmp_1137_1,banner_728x90,desktop,,0.0099,USD,0.49
evt_316f9c56,impression,2026-06-04 14:11:07+05:30,2026-06-04T20:30:52Z,adv_1144,cmp_1144_2,banner_300x250,ctv,AU,0.0196,USD,0.93
evt_306f9ac3,impression,2026-06-04 20:42:28+05:30,2026-06-05T13:21:45Z,adv_1116,cmp_1116_1,interstitial,tablet,SG,0.0071,INR,0.46
evt_2f6f9930,impression,2026-06-04 02:56:59+05:30,2026-06-04T09:52:45Z,adv_1151,cmp_1151_1,banner_728x90,ctv,AU,0.0037,USD,0.65
evt_366fa435,impression,2026-06-04 16:56:42+05:30,2026-06-04T13:30:56Z,adv_1165,cmp_1165_3,banner_300x250,tablet,CA,0.0181,USD,0.67
evt_356fa2a2,impression,2026-06-04 10:34:46+05:30,2026-06-04T11:00:39Z,adv_1151,cmp_1151_2,banner_728x90,ctv,,0.0106,INR,0.93
evt_346fa10f,impression,2026-06-04 05:00:26+05:30,2026-06-04T01:51:33Z,adv_1186,cmp_1186_2,native_feed,tablet,,0.0182,USD,0.57
evt_336f9f7c,impression,2026-06-04 03:47:48+05:30,2026-06-04T23:49:05Z,adv_1158,cmp_1158_1,preroll,desktop,CA,0.0194,USD,0.84
evt_3a6faa81,impression,2026-06-04 17:32:48+05:30,2026-06-04T07:59:05Z,adv_1109,cmp_1109_3,preroll,desktop,DE,0.0193,USD,0.55
evt_396fa8ee,impression,2026-06-04 04:39:43+05:30,2026-06-04T09:15:36Z,adv_1123,cmp_1123_1,preroll,mobile,SG,0.0098,USD,0.50
evt_4090079e,impression,2026-06-04 23:08:20+05:30,2026-06-04T01:53:14Z,adv_1137,cmp_1137_2,banner_300x250,mobile,,0.0051,INR,0.65
evt_41900931,impression,2026-06-04 19:19:30+05:30,2026-06-04T17:59:18Z,adv_1109,cmp_1109_2,native_feed,desktop,US,0.0171,USD,0.74
evt_3e900478,impression,2026-06-04 20:00:48+05:30,2026-06-04T23:43:11Z,adv_1116,cmp_1116_3,banner_300x250,ctv,GB,0.0127,USD,0.95
evt_3f90060b,impression,2026-06-04 07:08:14+05:30,2026-06-04T23:26:17Z,adv_1165,cmp_1165_2,banner_300x250,desktop,GB,0.0130,INR,0.40
evt_44900dea,impression,2026-06-04 07:54:38+05:30,2026-06-04T16:08:59Z,adv_1109,cmp_1109_2,banner_728x90,mobile,AU,0.0003,INR,0.66
evt_45900f7d,impression,2026-06-04 12:11:26+05:30,2026-06-04T12:05:47Z,adv_1137,cmp_1137_2,preroll,desktop,DE,0.0006,USD,0.66
evt_42900ac4,impression,2026-06-04 01:06:39+05:30,2026-06-04T04:44:59Z,adv_1158,cmp_1158_3,interstitial,desktop,unknown,0.0076,INR,0.41
evt_43900c57,click,2026-06-04 00:30:02+05:30,2026-06-04T14:41:57Z,adv_1123,cmp_1123_1,banner_300x250,tablet,unknown,0.6273,USD,0.75
evt_388ffb06,click,2026-06-04 05:08:27+05:30,2026-06-04T23:01:32Z,adv_1109,cmp_1109_1,interstitial,ctv,US,0.3999,USD,0.72
evt_398ffc99,impression,2026-06-04 18:51:06+05:30,2026-06-04T02:15:18Z,adv_1144,cmp_1144_3,interstitial,mobile,IN,0.0112,USD,0.43
evt_46924fa7,impression,2026-06-04 12:12:17+05:30,2026-06-04T02:23:31Z,adv_1116,cmp_1116_3,preroll,desktop,US,0.0110,USD,0.50
evt_45924e14,impression,2026-06-04 13:23:09+05:30,2026-06-04T13:34:06Z,adv_1179,cmp_1179_2,preroll,ctv,CA,0.0015,USD,0.62
evt_489252cd,impression,2026-06-04 13:26:42+05:30,2026-06-06T14:50:38Z,adv_1144,cmp_1144_1,interstitial,ctv,GB,0.0030,USD,0.54
evt_4792513a,impression,2026-06-04 23:42:21+05:30,2026-06-05T00:20:58Z,adv_1116,cmp_1116_1,native_feed,ctv,US,0.0142,INR,0.58
evt_4292495b,impression,2026-06-04 01:28:29+05:30,2026-06-04T10:12:27Z,adv_1165,cmp_1165_1,banner_728x90,ctv,IN,0.0078,USD,0.85
evt_419247c8,impression,2026-06-04 22:38:47+05:30,2026-06-04T05:41:57Z,adv_1158,cmp_1158_1,banner_300x250,tablet,IN,0.0080,USD,0.57
evt_44924c81,impression,2026-06-04 03:56:36+05:30,2026-06-04T18:17:35Z,adv_1137,cmp_1137_2,banner_300x250,ctv,CA,0.0178,USD,0.74
evt_43924aee,impression,2026-06-04 06:21:23+05:30,2026-06-04T20:11:04Z,adv_1179,cmp_1179_3,banner_728x90,ctv,US,0.0174,USD,0.66
evt_3e92430f,impression,2026-06-04 05:59:07+05:30,2026-06-04T12:40:36Z,adv_1130,cmp_1130_2,banner_300x250,mobile,US,0.0015,USD,0.89
evt_3d92417c,impression,2026-06-04 20:20:11+05:30,2026-06-04T14:30:36Z,adv_1116,cmp_1116_2,preroll,ctv,GB,0.0132,USD,0.80
evt_af13cce1,impression,2026-06-04 12:23:13+05:30,2026-06-04T08:37:57Z,adv_1123,cmp_1123_3,interstitial,tablet,AU,0.0189,INR,0.49
evt_ae13cb4e,impression,2026-06-04 01:28:51+05:30,2026-06-06T11:59:16Z,adv_1116,cmp_1116_2,preroll,mobile,US,0.0156,INR,0.91
evt_ad13c9bb,impression,2026-06-04 03:13:57+05:30,2026-06-04T19:50:07Z,adv_1123,cmp_1123_1,banner_300x250,desktop,GB,0.0076,INR,0.47
evt_ac13c828,impression,2026-06-04 16:56:08+05:30,2026-06-05T03:31:27Z,adv_1144,cmp_1144_1,preroll,tablet,AU,0.0024,USD,0.68
evt_b313d32d,impression,2026-06-04 05:29:46+05:30,2026-06-04T08:37:15Z,adv_1158,cmp_1158_2,banner_728x90,desktop,CA,0.0197,USD,0.99
evt_b313d32d,impression,2026-06-04 05:29:46+05:30,2026-06-04T08:37:15Z,adv_1158,cmp_1158_2,banner_728x90,desktop,CA,0.0197,USD,0.99
evt_b213d19a,impression,2026-06-04 03:48:35+05:30,2026-06-04T11:34:45Z,adv_1186,cmp_1186_3,preroll,desktop,DE,0.0015,USD,0.45
evt_b113d007,click,2026-06-04 20:15:05+05:30,2026-06-04T08:19:54Z,adv_1130,cmp_1130_3,banner_728x90,desktop,,0.5900,INR,0.58
evt_b013ce74,impression,2026-06-04 21:53:48+05:30,2026-06-04T03:11:32Z,adv_1137,cmp_1137_2,native_feed,desktop,SG,0.0020,USD,0.54
evt_a713c049,impression,2026-06-04 21:47:48+05:30,2026-06-04T00:59:36Z,adv_1179,cmp_1179_3,native_feed,desktop,unknown,0.0029,USD,0.50
evt_a613beb6,click,N/A,2026-06-04T04:17:51Z,adv_1186,cmp_1186_2,native_feed,desktop,DE,0.8167,USD,0.53
evt_2910bb58,impression,2026-06-04 00:08:52+05:30,2026-06-04T22:54:41Z,adv_1158,cmp_1158_2,interstitial,ctv,SG,0.0032,INR,0.64
evt_2a10bceb,impression,2026-06-04 18:43:05+05:30,2026-06-04T05:16:03Z,adv_1179,cmp_1179_2,interstitial,tablet,US,0.0070,USD,0.97
evt_2b10be7e,impression,2026-06-04 15:49:36+05:30,2026-06-04T08:30:13Z,adv_1130,cmp_1130_2,preroll,desktop,DE,0.0157,USD,0.84
evt_2c10c011,impression,2026-06-04 21:27:44+05:30,2026-06-04T18:00:08Z,adv_1123,cmp_1123_2,banner_728x90,mobile,unknown,0.0058,USD,0.43
evt_2d10c1a4,impression,2026-06-04 21:42:45+05:30,2026-06-04T12:25:48Z,adv_1172,cmp_1172_3,preroll,desktop,SG,0.0146,USD,0.74
evt_2e10c337,impression,2026-06-04 08:13:14+05:30,2026-06-04T05:10:45Z,adv_1165,cmp_1165_1,banner_728x90,mobile,DE,0.0017,USD,0.91
evt_2f10c4ca,click,2026-06-04 02:07:10+05:30,2026-06-04T12:07:26Z,adv_1116,cmp_1116_3,banner_728x90,tablet,GB,0.7191,USD,0.48
evt_3010c65d,impression,2026-06-04 22:33:53+05:30,2026-06-04T02:49:17Z,adv_1116,cmp_1116_1,banner_300x250,tablet,DE,0.0113,USD,0.53
evt_2110aec0,impression,2026-06-04 20:39:04+05:30,2026-06-04T06:37:57Z,adv_1172,cmp_1172_3,preroll,mobile,unknown,0.0004,USD,0.61
evt_2110aec0,impression,2026-06-04 20:39:04+05:30,2026-06-04T06:37:57Z,adv_1172,cmp_1172_3,preroll,mobile,unknown,0.0004,USD,0.61
evt_2210b053,impression,2026-06-04 07:58:47+05:30,2026-06-04T08:03:17Z,adv_1179,cmp_1179_1,banner_728x90,desktop,US,0.0125,USD,0.86
evt_9b182a93,impression,2026-06-04 05:02:44+05:30,2026-06-04T23:04:12Z,adv_1130,cmp_1130_3,native_feed,tablet,SG,0.0118,USD,0.47
evt_9a182900,impression,2026-06-04 20:53:40+05:30,2026-06-04T17:05:34Z,adv_1130,cmp_1130_2,native_feed,ctv,,0.0026,USD,0.66
evt_9d182db9,impression,2026-06-04 02:50:27+05:30,2026-06-04T17:38:22Z,adv_1116,cmp_1116_3,native_feed,mobile,GB,0.0160,USD,0.73
evt_9c182c26,impression,2026-06-04 12:42:23+05:30,2026-06-04T05:17:34Z,adv_1186,cmp_1186_2,interstitial,mobile,CA,0.0079,USD,0.97
evt_9f1830df,impression,2026-06-04 08:15:59+05:30,2026-06-04T12:52:13Z,adv_1172,cmp_1172_2,banner_728x90,desktop,,0.0064,USD,0.48
evt_9e182f4c,impression,2026-06-04 20:28:58+05:30,2026-06-04T04:49:57Z,adv_1116,cmp_1116_3,banner_728x90,ctv,AU,0.0025,USD,0.48
evt_a1183405,conversion,2026-06-04 06:13:04+05:30,2026-06-05T14:27:18Z,adv_1165,cmp_1165_2,banner_728x90,tablet,unknown,0.0000,USD,0.75
evt_a0183272,impression,2026-06-04 01:52:32+05:30,2026-06-05T16:57:56Z,adv_1179,cmp_1179_3,interstitial,tablet,unknown,0.0150,USD,0.68
evt_a318372b,impression,2026-06-04 06:58:10+05:30,2026-06-04T10:14:24Z,adv_1186,cmp_1186_1,banner_300x250,mobile,GB,0.0106,USD,0.85
evt_a2183598,impression,2026-06-04 12:59:51+05:30,2026-06-04T20:17:24Z,adv_1151,cmp_1151_3,native_feed,ctv,CA,0.0147,USD,0.83
evt_b51614ea,click,2026-06-04 15:15:49+05:30,2026-06-04T09:34:59Z,adv_1172,cmp_1172_3,banner_728x90,mobile,,0.4763,USD,0.97
evt_b616167d,impression,2026-06-04 11:39:38+05:30,2026-06-04T13:38:35Z,adv_1165,cmp_1165_3,native_feed,tablet,US,0.0104,USD,0.70
evt_b31611c4,impression,2026-06-04 04:02:26+05:30,2026-06-05T16:07:32Z,adv_1165,cmp_1165_2,native_feed,mobile,US,0.0045,USD,0.83
evt_b4161357,impression,2026-06-04 20:40:51+05:30,2026-06-04T23:34:14Z,adv_1158,cmp_1158_3,interstitial,mobile,unknown,0.0053,USD,0.46
evt_b1160e9e,impression,2026-06-04 06:41:43+05:30,2026-06-04T19:47:08Z,adv_1144,cmp_1144_1,banner_728x90,ctv,SG,0.0085,INR,0.51
evt_b2161031,impression,2026-06-04 20:57:23+05:30,2026-06-04T06:05:49Z,adv_1165,cmp_1165_1,preroll,ctv,unknown,0.0074,USD,0.77
evt_af160b78,impression,2026-06-04 09:50:51+05:30,2026-06-04T03:58:52Z,adv_1109,cmp_1109_1,preroll,mobile,IN,0.0056,USD,0.55
evt_b0160d0b,impression,2026-06-04 18:16:56+05:30,2026-06-04T00:15:47Z,adv_1186,cmp_1186_1,banner_300x250,mobile,GB,0.0139,USD,0.65
evt_ad160852,impression,2026-06-04 04:52:08+05:30,2026-06-04T20:32:11Z,adv_981,cmp_981_x,interstitial,mobile,,0.0030,USD,1.00
