event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_ef11095f,impression,2026-06-01T05:07:29Z,2026-06-01T18:39:57Z,adv_1179,cmp_1179_1,preroll,ctv,US,0.0199,USD
evt_f0110af2,impression,2026-06-01T06:07:54Z,2026-06-01T04:29:23Z,adv_1144,cmp_1144_2,preroll,tablet,CA,0.0113,INR
evt_f1110c85,impression,2026-06-01T22:11:37Z,2026-06-01T01:31:21Z,adv_1144,cmp_1144_3,interstitial,ctv,GB,0.0016,USD
evt_f1110c85,impression,2026-06-01T22:11:37Z,2026-06-01T01:31:21Z,adv_1144,cmp_1144_3,interstitial,ctv,GB,0.0016,USD
evt_f2110e18,impression,2026-06-01T20:37:44Z,2026-06-01T15:28:11Z,adv_1109,cmp_1109_2,banner_728x90,ctv,DE,0.0180,USD
evt_f3110fab,click,2026-06-01T09:23:59Z,2026-06-01T13:30:57Z,adv_1179,cmp_1179_1,interstitial,desktop,CA,0.5723,USD
evt_70141309,impression,2026-06-01T09:17:47Z,2026-06-01T00:15:48Z,adv_1158,cmp_1158_2,banner_300x250,mobile,CA,0.0138,USD
evt_6f141176,impression,2026-06-01T21:11:04Z,2026-06-01T02:50:58Z,adv_1123,cmp_1123_3,interstitial,ctv,GB,0.0158,USD
evt_6f141176,impression,2026-06-01T21:11:04Z,2026-06-01T02:50:58Z,adv_1123,cmp_1123_3,interstitial,ctv,GB,0.0158,USD
evt_6e140fe3,impression,2026-06-01T05:36:21Z,2026-06-01T06:46:42Z,adv_1186,cmp_1186_1,interstitial,ctv,,0.0133,USD
evt_6d140e50,impression,2026-06-01T05:46:10Z,2026-06-03T13:48:56Z,adv_1186,cmp_1186_2,interstitial,desktop,CA,0.0130,USD
evt_74141955,impression,2026-06-01T16:25:45Z,2026-06-01T03:53:07Z,adv_1158,cmp_1158_3,banner_300x250,ctv,DE,0.0074,USD
evt_731417c2,impression,2026-06-01T15:45:08Z,2026-06-03T18:08:17Z,adv_1144,cmp_1144_1,banner_300x250,ctv,,0.0176,USD
evt_7214162f,impression,2026-06-01T14:15:41Z,2026-06-01T14:44:21Z,adv_1172,cmp_1172_2,interstitial,ctv,DE,0.0148,USD
evt_7114149c,impression,2026-06-01T00:04:20Z,2026-06-01T15:03:10Z,adv_1123,cmp_1123_1,banner_300x250,tablet,US,0.0164,USD
evt_78141fa1,click,2026-06-01T07:55:55Z,2026-06-01T00:50:24Z,adv_1186,cmp_1186_2,interstitial,mobile,US,0.1230,USD
evt_77141e0e,impression,2026-06-01T06:20:22Z,2026-06-01T02:59:51Z,adv_1172,cmp_1172_3,native_feed,desktop,IN,0.0085,USD
evt_76165b12,click,2026-06-01T00:24:15Z,2026-06-01T02:59:38Z,adv_1130,cmp_1130_3,banner_300x250,ctv,DE,0.5512,USD
evt_77165ca5,impression,2026-06-01T04:22:48Z,2026-06-01T04:32:39Z,adv_1130,cmp_1130_2,banner_300x250,mobile,,0.0021,USD
evt_741657ec,impression,2026-06-01T15:49:56Z,2026-06-01T00:36:10Z,adv_1144,cmp_1144_2,banner_728x90,mobile,IN,0.0136,USD
evt_7516597f,impression,2026-06-01T04:24:39Z,2026-06-01T13:42:26Z,adv_1172,cmp_1172_3,interstitial,mobile,unknown,0.0198,USD
evt_721654c6,click,2026-06-01T14:08:31Z,2026-06-01T11:40:28Z,adv_1151,cmp_1151_1,interstitial,desktop,unknown,0.2394,USD
evt_73165659,impression,2026-06-01T06:07:19Z,2026-06-01T06:35:20Z,adv_1137,cmp_1137_1,preroll,tablet,AU,0.0089,USD
evt_701651a0,impression,2026-06-01T04:40:46Z,2026-06-01T15:59:38Z,adv_1144,cmp_1144_3,banner_728x90,ctv,unknown,0.0153,USD
evt_71165333,impression,2026-06-01T01:01:33Z,2026-06-01T13:59:10Z,adv_1172,cmp_1172_2,interstitial,mobile,US,0.0013,USD
evt_7e1667aa,click,2026-06-01T21:21:17Z,2026-06-01T00:38:24Z,adv_1137,cmp_1137_1,banner_300x250,mobile,GB,0.5986,USD
evt_7f16693d,impression,2026-06-01T00:09:49Z,2026-06-01T08:49:26Z,adv_1130,cmp_1130_2,interstitial,mobile,IN,0.0193,USD
evt_7c18a31b,impression,2026-06-01T00:05:35Z,2026-06-01T13:06:47Z,adv_1116,cmp_1116_1,banner_300x250,ctv,SG,0.0059,INR
evt_7b18a188,impression,2026-06-01T12:36:22Z,2026-06-01T10:34:19Z,adv_1144,cmp_1144_2,banner_728x90,ctv,CA,0.0069,USD
evt_7e18a641,impression,2026-06-01T07:14:43Z,2026-06-01T04:21:51Z,adv_1109,cmp_1109_3,interstitial,mobile,IN,0.0172,USD
evt_7d18a4ae,impression,2026-06-01T14:04:16Z,2026-06-01T17:41:18Z,adv_1137,cmp_1137_1,native_feed,desktop,CA,0.0072,USD
evt_8018a967,impression,2026-06-01T23:28:00Z,2026-06-01T22:13:40Z,adv_1144,cmp_1144_1,preroll,tablet,CA,0.0008,USD
evt_7f18a7d4,conversion,2026-06-01T13:30:41Z,2026-06-02T02:53:51Z,adv_1116,cmp_1116_3,preroll,desktop,CA,0.0000,USD
evt_8218ac8d,impression,2026-06-01T22:39:58Z,2026-06-01T03:22:53Z,adv_1109,cmp_1109_2,banner_300x250,ctv,GB,0.0024,USD
evt_8118aafa,impression,2026-06-01T07:11:33Z,2026-06-01T07:45:53Z,adv_1123,cmp_1123_2,banner_728x90,ctv,CA,0.0065,INR
evt_74189683,click,2026-06-01T10:00:32Z,2026-06-01T00:03:13Z,adv_1123,cmp_1123_3,preroll,tablet,,0.4376,USD
evt_731894f0,impression,2026-06-01T19:03:58Z,2026-06-02T07:35:50Z,adv_1158,cmp_1158_3,preroll,desktop,IN,0.0055,USD
evt_f22f232c,impression,2026-06-01T13:54:06Z,2026-06-01T08:54:27Z,adv_1137,cmp_1137_1,preroll,ctv,SG,0.0085,USD
evt_f32f24bf,impression,2026-06-01T01:26:35Z,2026-06-01T01:54:26Z,adv_1116,cmp_1116_2,preroll,mobile,DE,0.0091,USD
evt_f42f2652,impression,2026-06-01T13:46:43Z,2026-06-01T15:33:26Z,adv_1179,cmp_1179_3,interstitial,mobile,unknown,0.0061,USD
evt_f52f27e5,impression,2026-06-01T13:34:34Z,2026-06-01T09:58:03Z,adv_1123,cmp_1123_2,native_feed,desktop,GB,0.0076,USD
evt_ee2f1ce0,impression,2026-06-01T04:28:45Z,2026-06-01T19:14:33Z,adv_1116,cmp_1116_1,banner_300x250,mobile,,0.0042,USD
evt_ef2f1e73,impression,2026-06-01T10:21:01Z,2026-06-01T11:05:03Z,adv_1116,cmp_1116_3,banner_728x90,mobile,GB,0.0177,USD
evt_f02f2006,impression,2026-06-01T02:07:47Z,2026-06-01T02:00:37Z,adv_1186,cmp_1186_2,preroll,tablet,SG,0.0182,USD
evt_f12f2199,click,2026-06-01T11:31:09Z,2026-06-01T20:55:28Z,adv_1123,cmp_1123_2,interstitial,desktop,,0.4384,USD
evt_fa2f2fc4,impression,2026-06-01T12:02:54Z,2026-06-01T00:14:44Z,adv_1109,cmp_1109_3,interstitial,tablet,,0.0010,USD
evt_fb2f3157,impression,2026-06-01T15:19:55Z,2026-06-01T04:06:46Z,adv_1158,cmp_1158_2,banner_300x250,desktop,AU,0.0180,USD
evt_f8316b35,impression,2026-06-01T10:15:32Z,2026-06-01T06:05:54Z,adv_1179,cmp_1179_1,banner_728x90,desktop,IN,0.0102,INR
evt_f73169a2,impression,2026-06-01T06:03:46Z,2026-06-01T16:49:39Z,adv_1186,cmp_1186_2,native_feed,ctv,CA,0.0164,INR
evt_f631680f,click,2026-06-01T06:35:54Z,2026-06-01T18:32:53Z,adv_1179,cmp_1179_2,native_feed,ctv,SG,0.8633,USD
evt_f531667c,impression,2026-06-01T22:36:59Z,2026-06-01T02:36:45Z,adv_1158,cmp_1158_1,banner_300x250,ctv,AU,0.0197,USD
evt_f43164e9,impression,2026-06-01T18:26:24Z,2026-06-01T06:38:05Z,adv_1186,cmp_1186_2,interstitial,ctv,AU,0.0154,USD
evt_f3316356,impression,2026-06-01T05:07:25Z,2026-06-01T07:11:26Z,adv_1186,cmp_1186_3,banner_728x90,tablet,AU,0.0060,USD
evt_f23161c3,impression,2026-06-01T17:20:56Z,2026-06-01T04:34:16Z,adv_1109,cmp_1109_2,native_feed,ctv,,0.0182,USD
evt_f1316030,impression,2026-06-01T17:21:15Z,2026-06-01T00:23:52Z,adv_1151,cmp_1151_2,preroll,ctv,AU,0.0159,USD
evt_3177cd,impression,2026-06-01T03:29:15Z,2026-06-01T16:01:48Z,adv_1144,cmp_1144_3,preroll,mobile,,0.0186,USD
evt_ff31763a,impression,2026-06-01T04:15:57Z,2026-06-01T00:33:32Z,adv_1116,cmp_1116_1,preroll,desktop,SG,0.0040,USD
evt_60b2e86f,click,2026-06-01T04:39:15Z,2026-06-01T07:51:58Z,adv_1116,cmp_1116_2,native_feed,desktop,,0.1000,USD
evt_5fb2e6dc,click,2026-06-01T18:30:38Z,2026-06-01T02:19:56Z,adv_1109,cmp_1109_2,native_feed,desktop,CA,0.6040,USD
evt_62b2eb95,impression,2026-06-01T13:54:21Z,2026-06-01T19:35:25Z,adv_1116,cmp_1116_1,banner_300x250,ctv,US,0.0073,USD
evt_61b2ea02,impression,2026-06-01T01:34:48Z,2026-06-01T08:20:38Z,adv_1123,cmp_1123_2,interstitial,mobile,SG,0.0120,USD
evt_5cb2e223,click,2026-06-01T19:33:48Z,2026-06-01T11:54:54Z,adv_1165,cmp_1165_3,banner_300x250,mobile,IN,0.5952,USD
evt_5bb2e090,impression,2026-06-01T15:50:24Z,2026-06-01T06:27:27Z,adv_1116,cmp_1116_2,interstitial,mobile,DE,0.0020,USD
evt_5eb2e549,impression,2026-06-01T18:22:02Z,2026-06-01T10:55:01Z,adv_1172,cmp_1172_3,interstitial,desktop,SG,-0.0179,USD
evt_5db2e3b6,click,2026-06-01T23:16:58Z,2026-06-01T05:33:37Z,adv_1172,cmp_1172_1,native_feed,desktop,DE,0.3441,USD
evt_68b2f507,impression,2026-06-01T17:40:08Z,2026-06-01T23:35:05Z,adv_1151,cmp_1151_3,preroll,mobile,US,0.0014,USD
evt_67b2f374,impression,2026-06-01T13:58:29Z,2026-06-01T19:11:37Z,adv_1144,cmp_1144_1,banner_728x90,tablet,unknown,0.0167,USD
evt_daafd6e6,impression,2026-06-01T05:15:27Z,2026-06-01T18:09:11Z,adv_1179,cmp_1179_3,banner_300x250,mobile,AU,0.0154,USD
evt_dbafd879,click,2026-06-01T16:33:53Z,2026-06-01T11:42:31Z,adv_1179,cmp_1179_1,banner_728x90,ctv,CA,0.7878,USD
evt_d8afd3c0,click,2026-06-01T22:09:55Z,2026-06-01T11:24:20Z,adv_1165,cmp_1165_2,native_feed,mobile,US,0.2330,USD
evt_d9afd553,impression,2026-06-01T15:43:17Z,2026-06-01T09:12:28Z,adv_1116,cmp_1116_1,banner_728x90,desktop,SG,0.0101,USD
evt_deafdd32,impression,2026-06-01T06:56:47Z,2026-06-01T11:06:15Z,adv_1165,cmp_1165_2,banner_728x90,mobile,CA,0.0154,USD
evt_dfafdec5,impression,2026-06-01T18:20:45Z,2026-06-01T14:57:00Z,adv_1130,cmp_1130_1,native_feed,desktop,IN,0.0004,USD
evt_dcafda0c,impression,2026-06-01T16:06:41Z,2026-06-01T21:31:03Z,adv_1130,cmp_1130_1,preroll,mobile,SG,0.0036,USD
evt_ddafdb9f,impression,2026-06-01T20:49:20Z,2026-06-01T07:11:02Z,adv_1158,cmp_1158_3,interstitial,tablet,SG,0.0046,USD
evt_e2afe37e,impression,2026-06-01T07:32:31Z,2026-06-01T15:52:55Z,adv_1172,cmp_1172_2,banner_728x90,desktop,CA,0.0120,USD
evt_e2afe37e,impression,2026-06-01T07:32:31Z,2026-06-01T15:52:55Z,adv_1172,cmp_1172_2,banner_728x90,desktop,CA,0.0120,USD
evt_e3afe511,impression,2026-06-01T16:01:34Z,2026-06-01T18:46:47Z,adv_1179,cmp_1179_1,banner_728x90,ctv,GB,0.0053,USD
evt_e3afe511,impression,2026-06-01T16:01:34Z,2026-06-01T18:46:47Z,adv_1179,cmp_1179_1,banner_728x90,ctv,GB,0.0053,USD
evt_f4adc13d,impression,2026-06-01T05:32:21Z,2026-06-01T01:54:24Z,adv_1137,cmp_1137_3,banner_300x250,mobile,unknown,0.0043,USD
evt_f3adbfaa,impression,2026-06-01T18:55:07Z,2026-06-01T17:37:40Z,adv_1123,cmp_1123_3,preroll,ctv,DE,0.0125,INR
evt_f2adbe17,impression,2026-06-01T12:33:27Z,2026-06-01T16:28:21Z,adv_1116,cmp_1116_3,native_feed,tablet,unknown,0.0155,INR
evt_f1adbc84,impression,2026-06-01T13:09:34Z,2026-06-01T08:51:37Z,adv_1151,cmp_1151_3,banner_728x90,mobile,AU,0.0077,USD
evt_f0adbaf1,impression,2026-06-01T07:16:20Z,2026-06-01T08:33:03Z,adv_1186,cmp_1186_1,preroll,ctv,IN,0.0090,INR
evt_efadb95e,impression,2026-06-01T19:17:06Z,2026-06-01T02:14:23Z,adv_1144,cmp_1144_3,preroll,ctv,US,0.0160,USD
evt_eeadb7cb,impression,2026-06-01T15:50:05Z,2026-06-01T21:47:56Z,adv_1137,cmp_1137_2,preroll,mobile,SG,0.0197,INR
evt_edadb638,click,2026-06-01T16:39:37Z,2026-06-01T22:34:03Z,adv_1151,cmp_1151_2,banner_300x250,mobile,IN,0.8112,USD
evt_ecadb4a5,impression,2026-06-01T02:53:53Z,2026-06-01T13:39:04Z,adv_1137,cmp_1137_2,native_feed,mobile,unknown,0.0084,USD
evt_ebadb312,impression,2026-06-01T13:01:04Z,2026-06-01T18:39:38Z,adv_1130,cmp_1130_3,native_feed,tablet,CA,0.0183,USD
evt_eeab7934,click,2026-06-01T05:58:40Z,2026-06-01T09:02:13Z,adv_1151,cmp_1151_3,interstitial,mobile,US,0.4950,USD
evt_efab7ac7,impression,2026-06-01T14:12:47Z,2026-06-01T18:10:35Z,adv_1123,cmp_1123_2,interstitial,tablet,,0.0123,USD
evt_f0ab7c5a,click,2026-06-01T09:01:08Z,2026-06-01T13:13:37Z,adv_1172,cmp_1172_2,banner_728x90,tablet,IN,0.2417,USD
evt_f1ab7ded,impression,2026-06-01T09:44:49Z,2026-06-01T23:20:53Z,adv_1172,cmp_1172_1,interstitial,ctv,GB,0.0154,USD
evt_eaab72e8,impression,2026-06-01T20:42:09Z,2026-06-01T06:39:33Z,adv_1109,cmp_1109_2,native_feed,desktop,SG,0.0136,USD
evt_ebab747b,impression,2026-06-01T16:56:58Z,2026-06-01T21:37:38Z,adv_1123,cmp_1123_1,banner_728x90,mobile,GB,0.0116,USD
evt_ecab760e,impression,2026-06-01T00:11:54Z,2026-06-01T15:01:12Z,adv_1137,cmp_1137_1,preroll,ctv,IN,0.0023,USD
evt_edab77a1,impression,2026-06-01T16:07:03Z,2026-06-01T08:29:36Z,adv_1116,cmp_1116_3,native_feed,desktop,SG,0.0057,USD
evt_e6ab6c9c,impression,2026-06-01T04:41:38Z,2026-06-01T00:08:22Z,adv_1116,cmp_1116_2,preroll,mobile,,0.0181,USD
evt_e7ab6e2f,impression,2026-06-01T13:26:32Z,2026-06-01T08:01:21Z,adv_1172,cmp_1172_1,preroll,tablet,IN,0.0158,USD
evt_68a867ab,impression,2026-06-01T22:43:36Z,2026-06-01T10:24:22Z,adv_1179,cmp_1179_1,banner_300x250,tablet,,0.0185,INR
evt_67a86618,impression,2026-06-01T09:50:36Z,2026-06-01T19:47:47Z,adv_1123,cmp_1123_1,native_feed,desktop,SG,0.0013,USD
evt_6aa86ad1,impression,2026-06-01T11:08:17Z,2026-06-01T11:33:38Z,adv_1123,cmp_1123_1,banner_300x250,ctv,CA,0.0061,USD
evt_69a8693e,impression,2026-06-01T00:52:09Z,2026-06-01T14:35:33Z,adv_1165,cmp_1165_3,preroll,ctv,,0.0150,USD
evt_6ca86df7,impression,2026-06-01T03:40:42Z,2026-06-01T12:35:21Z,adv_1130,cmp_1130_1,banner_728x90,tablet,CA,0.0056,USD
evt_6ba86c64,impression,2026-06-01T02:51:07Z,2026-06-01T22:10:52Z,adv_1158,cmp_1158_3,banner_728x90,mobile,DE,0.0117,USD
evt_6ea8711d,impression,2026-06-01T15:54:57Z,2026-06-01T03:03:44Z,adv_1186,cmp_1186_3,banner_300x250,ctv,US,0.0090,INR
evt_6da86f8a,impression,2026-06-01T23:38:50Z,2026-06-01T21:55:43Z,adv_1109,cmp_1109_2,preroll,ctv,SG,0.0072,USD
evt_60a85b13,impression,2026-06-01T02:55:44Z,2026-06-01T01:29:21Z,adv_1179,cmp_1179_2,banner_300x250,tablet,US,0.0066,USD
evt_5fa85980,impression,2026-06-01T09:17:57Z,2026-06-01T16:37:45Z,adv_1123,cmp_1123_3,interstitial,desktop,unknown,0.0080,USD
evt_62a61fa2,impression,2026-06-01T12:40:19Z,2026-06-01T03:44:13Z,adv_1158,cmp_1158_2,banner_728x90,ctv,CA,0.0053,INR
evt_63a62135,impression,2026-06-01T20:11:51Z,2026-06-01T02:31:06Z,adv_1158,cmp_1158_1,interstitial,desktop,CA,0.0041,USD
evt_60a61c7c,click,2026-06-01T23:25:22Z,2026-06-01T04:24:56Z,adv_1165,cmp_1165_2,banner_728x90,tablet,SG,0.8598,USD
evt_61a61e0f,impression,2026-06-01T12:04:13Z,2026-06-01T04:39:38Z,adv_1172,cmp_1172_1,native_feed,ctv,AU,0.0098,USD
evt_5ea61956,impression,2026-06-01T16:15:51Z,2026-06-01T21:53:24Z,adv_1165,cmp_1165_3,banner_300x250,desktop,US,0.0062,USD
evt_5fa61ae9,impression,2026-06-01T08:34:18Z,2026-06-01T16:05:41Z,adv_1172,cmp_1172_1,preroll,tablet,unknown,0.0083,USD
evt_5ca61630,impression,2026-06-01T00:12:42Z,2026-06-01T20:48:12Z,adv_1172,cmp_1172_3,interstitial,desktop,,0.0135,INR
evt_5da617c3,click,2026-06-01T11:53:34Z,2026-06-01T22:03:33Z,adv_1123,cmp_1123_2,banner_728x90,mobile,DE,0.1369,USD
evt_6aa62c3a,click,2026-06-01T08:59:41Z,2026-06-01T01:01:57Z,adv_1179,cmp_1179_1,banner_300x250,mobile,IN,0.1698,USD
evt_6ba62dcd,impression,2026-06-01T14:53:16Z,2026-06-01T05:41:30Z,adv_1158,cmp_1158_3,banner_300x250,mobile,GB,0.0048,INR
evt_5ca3d799,impression,2026-06-01T19:44:50Z,2026-06-01T10:59:46Z,adv_1137,cmp_1137_1,preroll,ctv,DE,0.0186,USD
evt_5ba3d606,impression,2026-06-01T03:38:33Z,2026-06-01T09:51:45Z,adv_1144,cmp_1144_1,interstitial,ctv,IN,0.0197,USD
evt_5aa3d473,impression,2026-06-01T20:38:43Z,2026-06-01T10:32:54Z,adv_1172,cmp_1172_2,banner_728x90,ctv,IN,0.0015,USD
evt_59a3d2e0,conversion,2026-06-01T15:21:47Z,2026-06-01T09:06:00Z,adv_1172,cmp_1172_3,banner_728x90,tablet,SG,0.0000,USD
evt_60a3dde5,impression,2026-06-01T16:42:29Z,2026-06-01T08:40:19Z,adv_1109,cmp_1109_1,interstitial,desktop,,0.0102,USD
evt_5fa3dc52,impression,2026-06-01T14:11:13Z,2026-06-01T01:52:04Z,adv_1158,cmp_1158_2,native_feed,ctv,SG,0.0003,USD
evt_5ea3dabf,impression,2026-06-01T22:17:22Z,2026-06-01T07:24:58Z,adv_1151,cmp_1151_1,native_feed,mobile,AU,0.0091,USD
evt_5da3d92c,impression,2026-06-01T04:27:03Z,2026-06-01T20:18:12Z,adv_1158,cmp_1158_3,banner_728x90,desktop,,0.0056,INR
evt_64a3e431,impression,2026-06-01T07:00:26Z,2026-06-01T15:52:33Z,adv_1179,cmp_1179_1,banner_728x90,mobile,AU,0.0192,USD
evt_63a3e29e,impression,2026-06-01T17:49:40Z,2026-06-01T11:38:44Z,adv_1109,cmp_1109_2,native_feed,mobile,GB,0.0009,USD
evt_56a18f90,impression,2026-06-01T05:19:50Z,2026-06-01T00:11:49Z,adv_1123,cmp_1123_1,preroll,mobile,unknown,0.0200,USD
evt_57a19123,impression,2026-06-01T09:46:41Z,2026-06-01T11:20:03Z,adv_1165,cmp_1165_2,banner_300x250,mobile,unknown,0.0168,USD
evt_58a192b6,impression,2026-06-01T05:51:47Z,2026-06-01T20:27:07Z,adv_1179,cmp_1179_3,preroll,mobile,IN,0.0094,INR
evt_59a19449,impression,2026-06-01T14:25:57Z,2026-06-01T07:50:54Z,adv_1109,cmp_1109_3,banner_728x90,ctv,unknown,0.0081,USD
evt_5aa195dc,impression,2026-06-01T00:14:08Z,2026-06-01T11:57:07Z,adv_1123,cmp_1123_3,banner_728x90,mobile,unknown,0.0091,USD
evt_5ba1976f,impression,2026-06-01T05:52:22Z,2026-06-01T02:49:38Z,adv_1144,cmp_1144_1,interstitial,desktop,SG,0.0099,USD
evt_5ba1976f,impression,2026-06-01T05:52:22Z,2026-06-01T02:49:38Z,adv_1144,cmp_1144_1,interstitial,desktop,SG,0.0099,USD
evt_5ca19902,impression,2026-06-01T04:20:36Z,2026-06-01T07:16:57Z,adv_1144,cmp_1144_1,interstitial,tablet,AU,0.0017,USD
evt_5da19a95,impression,2026-06-01T11:13:34Z,2026-06-01T12:08:44Z,adv_1123,cmp_1123_3,banner_300x250,mobile,SG,0.0124,USD
evt_5ea19c28,impression,2026-06-01T04:11:51Z,2026-06-01T20:14:54Z,adv_1158,cmp_1158_1,banner_728x90,ctv,SG,0.0158,USD
evt_5fa19dbb,impression,2026-06-01T11:05:14Z,2026-06-01T09:03:42Z,adv_1179,cmp_1179_3,banner_728x90,desktop,GB,0.0112,USD
evt_70c68957,impression,2026-06-01T13:32:45Z,2026-06-01T23:28:06Z,adv_1137,cmp_1137_3,preroll,mobile,GB,0.0045,USD
evt_6fc687c4,impression,2026-06-01T04:40:35Z,2026-06-01T20:07:10Z,adv_1151,cmp_1151_1,interstitial,mobile,AU,0.0182,USD
evt_72c68c7d,impression,2026-06-01T11:27:02Z,2026-06-01T20:01:11Z,adv_1179,cmp_1179_1,native_feed,tablet,GB,0.0022,USD
evt_71c68aea,click,2026-06-01T05:36:07Z,2026-06-01T09:25:17Z,adv_1123,cmp_1123_3,interstitial,desktop,unknown,0.4188,USD
evt_6cc6830b,impression,2026-06-01T12:45:00Z,2026-06-01T20:05:27Z,adv_1130,cmp_1130_3,native_feed,mobile,GB,0.0073,USD
evt_6bc68178,impression,2026-06-01T06:02:36Z,2026-06-01T04:00:09Z,adv_1165,cmp_1165_2,banner_300x250,tablet,IN,0.0013,USD
evt_6ec68631,impression,2026-06-01T05:00:45Z,2026-06-01T10:07:56Z,adv_1186,cmp_1186_1,banner_728x90,tablet,CA,0.0005,USD
evt_6dc6849e,impression,2026-06-01T03:45:49Z,2026-06-01T07:28:48Z,adv_957,cmp_957_x,native_feed,tablet,DE,0.0072,USD
evt_68c67cbf,impression,2026-06-01T05:00:19Z,2026-06-01T19:23:28Z,adv_1186,cmp_1186_3,native_feed,desktop,AU,0.0065,USD
evt_67c67b2c,impression,2026-06-01T01:42:57Z,2026-06-01T22:29:11Z,adv_957,cmp_957_x,preroll,ctv,DE,0.0142,USD
evt_6ac4414e,impression,2026-06-01T12:17:23Z,2026-06-01T12:56:05Z,adv_1179,cmp_1179_2,preroll,ctv,US,0.0022,INR
evt_6bc442e1,impression,2026-06-01T01:12:04Z,2026-06-01T06:15:37Z,adv_1158,cmp_1158_3,interstitial,mobile,GB,0.0183,USD
evt_68c43e28,impression,2026-06-01T14:52:55Z,2026-06-01T23:36:01Z,adv_1186,cmp_1186_2,banner_728x90,mobile,GB,0.0199,INR
evt_69c43fbb,impression,2026-06-01T19:59:55Z,2026-06-01T13:47:51Z,adv_1172,cmp_1172_1,native_feed,tablet,IN,0.0149,USD
evt_6ec4479a,impression,2026-06-01T10:56:42Z,2026-06-03T08:09:30Z,adv_1158,cmp_1158_2,native_feed,desktop,DE,0.0031,USD
evt_6fc4492d,impression,2026-06-01T02:40:18Z,2026-06-01T11:27:11Z,adv_1137,cmp_1137_2,native_feed,desktop,GB,0.0078,USD
evt_6fc4492d,impression,2026-06-01T02:40:18Z,2026-06-01T11:27:11Z,adv_1137,cmp_1137_2,native_feed,desktop,GB,0.0078,USD
evt_6cc44474,click,2026-06-01T07:00:11Z,2026-06-01T13:00:43Z,adv_1144,cmp_1144_2,banner_728x90,mobile,DE,0.6840,INR
evt_6dc44607,impression,2026-06-01T20:05:09Z,2026-06-01T19:22:40Z,adv_1151,cmp_1151_3,banner_300x250,tablet,IN,0.0116,USD
evt_62c434b6,impression,2026-06-01T15:22:24Z,2026-06-01T00:59:39Z,adv_1137,cmp_1137_2,preroll,tablet,DE,0.0080,USD
evt_63c43649,impression,2026-06-01T02:56:07Z,2026-06-01T19:06:23Z,adv_1165,cmp_1165_1,banner_728x90,desktop,CA,0.0027,USD
evt_e087831a,impression,2026-06-01T22:57:16Z,2026-06-01T02:07:30Z,adv_1151,cmp_1151_1,banner_728x90,tablet,DE,0.0123,USD
evt_e18784ad,impression,2026-06-01T11:45:29Z,2026-06-01T05:50:52Z,adv_1130,cmp_1130_1,banner_300x250,ctv,DE,0.0085,USD
evt_de877ff4,impression,2026-06-01T21:21:42Z,2026-06-01T18:43:03Z,adv_1172,cmp_1172_1,interstitial,tablet,AU,0.0076,USD
evt_df878187,impression,2026-06-01T11:57:51Z,2026-06-01T09:08:10Z,adv_1109,cmp_1109_1,banner_728x90,desktop,US,0.0171,USD
evt_dc877cce,click,2026-06-01T17:37:40Z,2026-06-01T18:57:15Z,adv_1186,cmp_1186_2,preroll,ctv,DE,0.5983,USD
evt_dd877e61,impression,2026-06-01T21:15:01Z,2026-06-01T04:33:35Z,adv_1123,cmp_1123_1,banner_728x90,ctv,SG,0.0199,USD
evt_da8779a8,click,2026-06-01T02:24:01Z,2026-06-01T16:21:02Z,adv_1186,cmp_1186_1,preroll,ctv,IN,0.5334,USD
evt_db877b3b,impression,2026-06-01T18:08:54Z,2026-06-03T17:11:57Z,adv_1151,cmp_1151_3,interstitial,desktop,GB,-0.0148,USD
evt_d8877682,click,2026-06-01T15:54:54Z,2026-06-02T16:27:41Z,adv_1151,cmp_1151_3,preroll,ctv,IN,0.2062,USD
evt_d9877815,impression,2026-06-01T03:30:35Z,2026-06-01T02:29:26Z,adv_1165,cmp_1165_1,native_feed,mobile,GB,0.0098,USD
evt_c68998c3,impression,2026-06-01T18:25:09Z,2026-06-01T08:25:02Z,adv_1116,cmp_1116_2,banner_300x250,ctv,AU,0.0027,USD
evt_c5899730,impression,2026-06-01T17:31:32Z,2026-06-01T08:01:14Z,adv_1172,cmp_1172_2,banner_300x250,mobile,CA,0.0032,USD
evt_c8899be9,impression,2026-06-01T00:00:03Z,2026-06-02T03:30:49Z,adv_1109,cmp_1109_2,banner_728x90,desktop,GB,0.0197,USD
evt_c7899a56,impression,2026-06-01T22:39:21Z,2026-06-01T11:52:43Z,adv_1144,cmp_1144_1,native_feed,tablet,DE,0.0187,USD
evt_ca899f0f,impression,2026-06-01T10:53:53Z,2026-06-01T13:22:50Z,adv_1186,cmp_1186_2,preroll,ctv,IN,0.0089,USD
evt_c9899d7c,impression,2026-06-01T19:42:44Z,2026-06-01T04:22:36Z,adv_1151,cmp_1151_1,banner_300x250,tablet,SG,0.0008,USD
evt_cc89a235,impression,2026-06-01T05:03:15Z,2026-06-02T01:03:34Z,adv_1172,cmp_1172_3,preroll,tablet,SG,0.0184,USD
evt_cb89a0a2,impression,2026-06-01T01:46:22Z,2026-06-01T13:06:16Z,adv_1165,cmp_1165_2,native_feed,mobile,,0.0037,USD
